pluno,2016-02-01/2016-02-29,2016-03-01/2016-03-31,2016-04-01/2016-04-30,2016-05-01/2016-05-31,2016-06-01/2016-06-30,2016-07-01/2016-07-31
10501088,2.0,0.0,0.0,0.0,0.0,0.0
10501092,0.0,0.0,1.0,2.0,0.0,0.0
10501093,0.0,1.0,1.0,0.0,0.0,0.0
10502000,0.0,0.0,0.0,0.0,1.0,0.0
10502004,0.0,1.0,0.0,0.0,0.0,0.0
10502006,0.0,0.0,0.0,10.0,0.0,0.0
10502021,0.0,0.0,0.0,1.0,0.0,0.0
10502041,0.0,0.0,2.0,0.0,0.0,0.0
10502042,0.0,3.0,0.0,0.0,0.0,0.0
10502045,1.0,0.0,0.0,0.0,0.0,0.0
10502047,0.0,1.0,0.0,0.0,0.0,0.0
10502059,0.0,1.0,0.0,0.0,0.0,0.0
10603002,1.0,0.0,0.0,0.0,0.0,0.0
10701010,0.0,0.0,0.0,18.0,52.0,0.0
11000007,0.0,1.0,0.0,0.0,0.0,1.0
11002005,1.0,0.0,0.0,0.0,0.0,0.0
11003018,0.0,0.0,1.0,0.0,0.0,0.0
11004003,1.0,1.0,0.0,0.0,0.0,0.0
11004004,0.0,0.0,0.0,0.0,0.0,1.0
11004019,3.0,0.0,0.0,0.0,0.0,0.0
11005008,0.0,0.0,0.0,1.0,0.0,0.0
11005009,1.0,0.0,0.0,0.0,0.0,0.0
11005012,1.0,0.0,0.0,0.0,0.0,0.0
11005015,0.0,1.0,0.0,0.0,0.0,0.0
11006007,0.0,0.0,0.0,0.0,0.0,1.0
11006011,0.0,0.0,0.0,1.0,0.0,1.0
11008004,1.0,0.0,1.0,0.0,0.0,0.0
11010002,0.0,1.0,0.0,0.0,0.0,0.0
11011001,1.0,0.0,0.0,0.0,0.0,0.0
11011002,1.0,0.0,0.0,1.0,0.0,0.0
11011004,1.0,0.0,0.0,0.0,0.0,0.0
11011015,1.0,1.0,0.0,1.0,1.0,0.0
11011020,0.0,0.0,0.0,1.0,0.0,0.0
11011027,0.0,0.0,1.0,0.0,0.0,0.0
11011028,0.0,2.0,0.0,1.0,1.0,0.0
11011029,0.0,0.0,0.0,0.0,1.0,0.0
11011030,0.0,1.0,1.0,0.0,0.0,0.0
11011031,0.0,1.0,0.0,0.0,0.0,0.0
11011033,0.0,0.0,0.0,0.0,0.0,1.0
11011034,1.0,1.0,0.0,1.0,0.0,0.0
11011035,1.0,0.0,0.0,0.0,0.0,0.0
11011036,0.0,1.0,0.0,0.0,0.0,0.0
11011037,1.0,0.0,0.0,0.0,0.0,0.0
11011042,0.0,0.0,0.0,1.0,0.0,0.0
11020004,0.0,0.0,1.0,0.0,0.0,0.0
11020005,1.0,0.0,0.0,0.0,0.0,1.0
11020013,0.0,0.0,0.0,0.0,0.0,1.0
11020017,0.0,0.0,0.0,0.0,0.0,1.0
11020018,1.0,0.0,0.0,0.0,0.0,0.0
11020021,1.0,0.0,0.0,0.0,0.0,0.0
11022005,0.0,1.0,0.0,0.0,0.0,0.0
11022006,0.0,1.0,0.0,0.0,0.0,0.0
11022016,0.0,0.0,1.0,0.0,0.0,0.0
11022021,0.0,0.0,0.0,0.0,1.0,0.0
11022022,3.0,0.0,0.0,0.0,0.0,0.0
11022023,0.0,0.0,0.0,0.0,0.0,1.0
11022030,1.0,1.0,1.0,0.0,0.0,0.0
11022036,0.0,0.0,0.0,1.0,0.0,0.0
11022037,1.0,0.0,0.0,0.0,0.0,0.0
11022040,0.0,1.0,0.0,0.0,0.0,0.0
11022041,1.0,0.0,0.0,0.0,0.0,0.0
11022054,0.0,0.0,0.0,1.0,1.0,0.0
11022060,0.0,0.0,0.0,1.0,0.0,0.0
11022065,0.0,0.0,2.0,0.0,0.0,0.0
11022075,1.0,0.0,0.0,0.0,0.0,0.0
11022082,0.0,1.0,0.0,0.0,0.0,0.0
11023002,1.0,0.0,0.0,0.0,0.0,0.0
11030003,0.0,0.0,1.0,0.0,0.0,0.0
11030004,0.0,0.0,1.0,0.0,0.0,0.0
11031002,0.0,0.0,0.0,0.0,0.0,1.0
11034002,0.0,1.0,0.0,1.0,0.0,0.0
11040002,0.0,0.0,0.0,0.0,1.0,0.0
11041006,0.0,0.0,0.0,0.0,0.0,1.0
11041007,0.0,0.0,0.0,0.0,0.0,1.0
11041009,0.0,0.0,0.0,0.0,1.0,0.0
11041019,0.0,0.0,0.0,0.0,1.0,0.0
11041023,0.0,0.0,0.0,0.0,1.0,0.0
11041024,0.0,0.0,0.0,0.0,0.0,1.0
11042005,0.0,0.0,0.0,0.0,1.0,0.0
11042009,0.0,0.0,0.0,0.0,0.0,3.0
11043005,0.0,0.0,0.0,0.0,0.0,1.0
11043008,0.0,0.0,0.0,0.0,1.0,0.0
11044004,0.0,0.0,0.0,0.0,0.0,1.0
11044009,0.0,0.0,1.0,0.0,2.0,0.0
11044017,0.0,0.0,0.0,2.0,0.0,0.0
11044019,0.0,0.0,0.0,1.0,0.0,0.0
11044022,0.0,0.0,0.0,0.0,0.0,1.0
11044023,0.0,0.0,0.0,0.0,2.0,0.0
11044024,0.0,0.0,0.0,0.0,1.0,0.0
11046007,0.0,0.0,0.0,1.0,0.0,0.0
11046012,0.0,0.0,1.0,1.0,1.0,0.0
11046014,0.0,0.0,0.0,0.0,0.0,1.0
11050013,0.0,0.0,0.0,1.0,0.0,0.0
11051003,0.0,0.0,0.0,0.0,1.0,0.0
11052002,0.0,2.0,0.0,0.0,0.0,0.0
11052006,0.0,1.0,0.0,0.0,0.0,0.0
11052009,0.0,0.0,0.0,0.0,1.0,0.0
11052010,0.0,1.0,0.0,0.0,0.0,0.0
11052012,1.0,0.0,1.0,0.0,0.0,0.0
11052013,1.0,0.0,0.0,0.0,0.0,0.0
11052015,0.0,0.0,1.0,0.0,1.0,0.0
11054001,0.0,1.0,0.0,0.0,0.0,0.0
11054017,1.0,0.0,0.0,0.0,0.0,1.0
11054029,0.0,0.0,0.0,0.0,1.0,0.0
11054030,0.0,0.0,1.0,0.0,0.0,0.0
11054032,0.0,0.0,0.0,0.0,0.0,1.0
11054033,2.0,0.0,2.0,1.0,0.0,0.0
11054036,0.0,0.0,1.0,0.0,0.0,0.0
11054039,0.0,0.0,0.0,1.0,0.0,0.0
11054040,1.0,0.0,0.0,0.0,0.0,0.0
11054044,1.0,0.0,0.0,0.0,0.0,0.0
11054048,0.0,0.0,1.0,0.0,0.0,0.0
11054069,0.0,0.0,0.0,0.0,0.0,1.0
11054072,0.0,1.0,0.0,0.0,0.0,0.0
11055005,0.0,1.0,0.0,0.0,0.0,0.0
11055007,1.0,0.0,0.0,0.0,0.0,0.0
11055009,0.0,1.0,0.0,0.0,0.0,0.0
11055011,0.0,1.0,0.0,0.0,0.0,0.0
11056005,0.0,0.0,1.0,0.0,0.0,0.0
11056011,0.0,0.0,0.0,0.0,1.0,0.0
11056012,0.0,0.0,2.0,0.0,0.0,1.0
11056014,0.0,0.0,0.0,0.0,0.0,2.0
11056017,0.0,0.0,4.0,2.0,1.0,0.0
11056020,0.0,0.0,0.0,0.0,1.0,0.0
11056025,0.0,0.0,2.0,0.0,0.0,0.0
11056035,0.0,0.0,1.0,0.0,0.0,0.0
11056041,0.0,0.0,0.0,2.0,0.0,0.0
11056046,0.0,1.0,0.0,0.0,0.0,0.0
11056048,0.0,1.0,0.0,0.0,0.0,0.0
11056050,0.0,0.0,1.0,0.0,0.0,0.0
11056053,0.0,0.0,0.0,0.0,1.0,0.0
11056054,0.0,1.0,0.0,0.0,0.0,0.0
11056064,0.0,1.0,0.0,0.0,0.0,0.0
11056067,0.0,0.0,0.0,1.0,0.0,0.0
11056085,0.0,10.0,37.0,4.0,0.0,2.0
11057000,0.0,1.0,0.0,0.0,0.0,0.0
11057021,0.0,0.0,0.0,0.0,1.0,0.0
11057029,0.0,0.0,2.0,1.0,0.0,2.0
11057040,0.0,4.0,4.0,0.0,0.0,0.0
11057049,0.0,3.0,1.0,0.0,1.0,0.0
11057050,0.0,1.0,0.0,0.0,0.0,0.0
11057092,0.0,0.0,0.0,0.0,1.0,0.0
11057120,1.0,0.0,0.0,0.0,0.0,0.0
11057122,0.0,0.0,0.0,0.0,1.0,0.0
11057177,0.0,0.0,0.0,0.0,0.0,4.0
11057222,0.0,2.0,0.0,0.0,0.0,0.0
11058004,1.0,0.0,0.0,0.0,0.0,0.0
11058005,0.0,0.0,1.0,0.0,0.0,0.0
11100030,0.0,0.0,0.0,0.0,0.0,1.0
11100035,0.0,0.0,0.0,0.0,0.0,1.0
11100042,0.0,0.0,0.0,0.0,1.0,0.0
11100045,0.0,0.0,1.0,0.0,0.0,0.0
11101013,1.0,0.0,0.0,0.0,0.0,0.0
11101021,0.0,0.0,1.0,0.0,0.0,0.0
11101024,0.0,0.0,1.0,0.0,0.0,0.0
11101026,0.0,0.0,0.0,0.0,0.0,1.0
11102011,0.0,0.0,0.0,0.0,1.0,0.0
11102032,0.0,0.0,0.0,0.0,2.0,0.0
11102043,0.0,0.0,0.0,1.0,0.0,0.0
11102058,0.0,0.0,0.0,0.0,0.0,1.0
11102100,1.0,0.0,0.0,0.0,0.0,0.0
11102105,0.0,0.0,0.0,0.0,1.0,0.0
11102113,0.0,0.0,0.0,0.0,1.0,0.0
11103002,0.0,0.0,0.0,0.0,0.0,1.0
11103006,0.0,0.0,0.0,1.0,0.0,0.0
11103008,0.0,0.0,0.0,0.0,1.0,0.0
11103010,0.0,0.0,0.0,0.0,0.0,1.0
11104006,0.0,0.0,0.0,1.0,0.0,0.0
11104009,0.0,0.0,0.0,1.0,0.0,0.0
11104013,0.0,1.0,0.0,0.0,0.0,0.0
11104021,0.0,0.0,0.0,1.0,0.0,0.0
11104024,0.0,0.0,0.0,0.0,0.0,3.0
11104026,0.0,0.0,1.0,0.0,0.0,0.0
11104027,1.0,1.0,0.0,0.0,0.0,0.0
11104030,0.0,0.0,0.0,2.0,0.0,0.0
11104037,0.0,0.0,1.0,0.0,0.0,0.0
11105006,0.0,0.0,0.0,0.0,1.0,0.0
11110004,4.0,5.0,5.0,0.0,0.0,4.0
11110015,0.0,0.0,0.0,1.0,0.0,0.0
11110046,2.0,0.0,0.0,0.0,0.0,0.0
11110047,1.0,1.0,0.0,0.0,0.0,0.0
11110050,3.0,3.0,4.0,0.0,0.0,1.0
11110052,2.0,1.0,0.0,3.0,2.0,2.0
11110053,0.0,0.0,0.0,148.0,0.0,0.0
11110104,0.0,0.0,0.0,0.0,2.0,0.0
11110121,0.0,0.0,39.0,0.0,39.0,0.0
11110153,0.0,0.0,0.0,0.0,0.0,1.0
11110154,0.0,1.0,0.0,0.0,0.0,0.0
11110157,0.0,2.0,0.0,0.0,0.0,1.0
11111000,0.0,0.0,1.0,0.0,0.0,0.0
11111001,1.0,2.0,0.0,1.0,0.0,1.0
11111015,2.0,0.0,0.0,0.0,0.0,0.0
11112019,2.0,1.0,0.0,3.0,0.0,0.0
11112048,0.0,1.0,0.0,0.0,0.0,0.0
11114007,1.0,0.0,0.0,0.0,0.0,0.0
11114018,0.0,1.0,0.0,0.0,0.0,0.0
11114043,1.0,0.0,0.0,0.0,0.0,0.0
11114052,1.0,0.0,0.0,0.0,0.0,0.0
11114053,0.0,0.0,1.0,0.0,0.0,0.0
11115083,0.0,0.0,1.0,0.0,0.0,0.0
11115145,0.0,0.0,0.0,0.0,0.0,5.0
11115178,0.0,0.0,1.0,0.0,0.0,0.0
11116014,0.0,0.0,0.0,1.0,1.0,0.0
11120017,0.0,1.0,0.0,0.0,0.0,0.0
11121030,0.0,0.0,1.0,0.0,0.0,0.0
11121047,0.0,0.0,0.0,0.0,2.0,0.0
11121078,0.0,0.0,1.0,0.0,0.0,0.0
11140004,0.0,0.0,0.0,0.0,0.0,1.0
11141002,4.0,1.0,2.0,1.0,0.0,6.0
11200018,0.0,0.0,0.0,0.0,0.0,1.0
11200025,0.0,0.0,0.0,0.0,0.0,1.0
11200030,0.0,0.0,0.0,0.0,0.0,1.0
11200033,0.0,0.0,0.0,1.0,0.0,0.0
11200044,0.0,0.0,0.0,0.0,0.0,1.0
11200046,0.0,0.0,0.0,0.0,1.0,0.0
11200051,1.0,0.0,0.0,0.0,0.0,0.0
11200057,0.0,0.0,1.0,0.0,0.0,0.0
11200065,0.0,1.0,0.0,0.0,0.0,0.0
11200066,0.0,0.0,0.0,0.0,1.0,0.0
11200067,0.0,1.0,0.0,0.0,0.0,0.0
11200070,0.0,0.0,0.0,1.0,0.0,0.0
11200081,0.0,0.0,0.0,0.0,1.0,0.0
11200131,0.0,0.0,0.0,0.0,0.0,1.0
11200134,0.0,0.0,0.0,0.0,0.0,1.0
11201005,0.0,1.0,0.0,0.0,0.0,0.0
11201027,0.0,1.0,0.0,0.0,0.0,0.0
11201048,0.0,0.0,0.0,0.0,0.0,1.0
11201064,1.0,0.0,0.0,0.0,0.0,0.0
11204001,1.0,0.0,0.0,0.0,0.0,0.0
11205004,0.0,1.0,0.0,0.0,0.0,0.0
11205013,0.0,1.0,0.0,0.0,0.0,1.0
11210024,0.0,0.0,0.0,1.0,0.0,0.0
11210049,0.0,1.0,0.0,0.0,0.0,0.0
11210076,0.0,1.0,0.0,0.0,0.0,0.0
11212018,0.0,0.0,0.0,0.0,0.0,1.0
11212019,0.0,0.0,0.0,0.0,0.0,1.0
11212023,0.0,0.0,0.0,0.0,0.0,1.0
11220003,6.0,0.0,2.0,0.0,0.0,0.0
11220013,0.0,0.0,0.0,0.0,0.0,1.0
11220014,0.0,0.0,1.0,1.0,0.0,1.0
11220016,2.0,0.0,0.0,0.0,0.0,0.0
11220019,0.0,0.0,0.0,0.0,1.0,0.0
11220022,0.0,0.0,0.0,0.0,1.0,0.0
11220024,0.0,2.0,0.0,0.0,0.0,0.0
11220026,0.0,0.0,0.0,0.0,0.0,1.0
11220028,0.0,0.0,0.0,0.0,1.0,0.0
11220032,0.0,1.0,0.0,0.0,0.0,0.0
11220039,1.0,0.0,0.0,0.0,0.0,0.0
11220040,1.0,0.0,1.0,0.0,0.0,0.0
11220041,2.0,1.0,0.0,0.0,0.0,0.0
11220045,0.0,0.0,0.0,0.0,2.0,0.0
11220046,0.0,0.0,0.0,0.0,2.0,0.0
11220054,1.0,0.0,0.0,0.0,0.0,0.0
11220056,0.0,0.0,0.0,0.0,0.0,1.0
11220057,1.0,0.0,1.0,0.0,0.0,0.0
11220059,0.0,0.0,0.0,0.0,1.0,0.0
11220066,0.0,0.0,0.0,0.0,0.0,1.0
11221017,2.0,0.0,0.0,0.0,0.0,0.0
11221018,0.0,0.0,0.0,0.0,0.0,2.0
11221024,0.0,0.0,0.0,2.0,0.0,0.0
11221030,1.0,0.0,0.0,0.0,0.0,0.0
11221037,0.0,0.0,0.0,0.0,4.0,0.0
11221039,3.0,0.0,0.0,0.0,0.0,0.0
11221041,1.0,0.0,0.0,0.0,0.0,0.0
11221044,0.0,2.0,0.0,0.0,0.0,0.0
11221047,1.0,0.0,0.0,0.0,0.0,0.0
11221051,0.0,1.0,0.0,0.0,0.0,0.0
11221053,0.0,0.0,0.0,2.0,0.0,0.0
11221054,0.0,0.0,0.0,0.0,0.0,1.0
11221055,1.0,0.0,0.0,0.0,0.0,0.0
11221059,1.0,0.0,0.0,0.0,0.0,0.0
11221061,1.0,0.0,0.0,0.0,0.0,0.0
11222017,0.0,0.0,1.0,0.0,0.0,0.0
11222021,0.0,0.0,0.0,0.0,1.0,0.0
11222027,0.0,0.0,1.0,0.0,0.0,0.0
11222028,0.0,1.0,0.0,0.0,0.0,0.0
11222043,0.0,0.0,0.0,0.0,1.0,0.0
11222044,0.0,0.0,0.0,1.0,2.0,2.0
11222045,0.0,1.0,1.0,0.0,0.0,0.0
11230027,1.0,0.0,0.0,0.0,0.0,0.0
11230031,0.0,1.0,0.0,0.0,0.0,0.0
11230042,0.0,0.0,0.0,0.0,0.0,1.0
11230052,0.0,1.0,1.0,0.0,0.0,0.0
11230058,0.0,0.0,1.0,0.0,0.0,0.0
11230060,0.0,0.0,0.0,1.0,0.0,0.0
11230063,0.0,0.0,1.0,0.0,0.0,0.0
11230070,1.0,0.0,1.0,0.0,0.0,0.0
11230074,0.0,0.0,0.0,1.0,0.0,0.0
11230110,1.0,0.0,0.0,0.0,0.0,0.0
11230118,1.0,0.0,1.0,0.0,0.0,1.0
11230120,0.0,0.0,0.0,0.0,0.0,1.0
11230129,0.0,0.0,0.0,1.0,0.0,0.0
11230132,0.0,0.0,1.0,0.0,0.0,1.0
11230133,0.0,0.0,0.0,0.0,1.0,0.0
11230134,0.0,0.0,0.0,0.0,0.0,1.0
11230136,0.0,0.0,1.0,0.0,0.0,1.0
11230155,0.0,0.0,0.0,0.0,0.0,1.0
11230157,1.0,0.0,0.0,0.0,0.0,0.0
11230158,0.0,0.0,0.0,0.0,1.0,0.0
11230174,1.0,0.0,0.0,0.0,0.0,0.0
11230201,0.0,1.0,1.0,0.0,0.0,0.0
11230215,1.0,0.0,0.0,0.0,0.0,0.0
11230248,1.0,0.0,0.0,0.0,0.0,0.0
11230251,0.0,0.0,1.0,0.0,0.0,0.0
11230290,0.0,0.0,0.0,0.0,1.0,0.0
11230291,0.0,0.0,0.0,0.0,0.0,1.0
11231001,0.0,0.0,0.0,0.0,0.0,1.0
11231075,0.0,0.0,1.0,0.0,0.0,0.0
11231094,0.0,0.0,1.0,0.0,0.0,0.0
11231112,0.0,0.0,0.0,1.0,0.0,0.0
11231114,1.0,0.0,0.0,0.0,0.0,0.0
11231115,0.0,0.0,1.0,0.0,0.0,0.0
11231124,0.0,1.0,0.0,0.0,0.0,0.0
11231125,0.0,0.0,0.0,0.0,0.0,1.0
11231150,1.0,1.0,0.0,0.0,0.0,0.0
11231152,1.0,0.0,0.0,1.0,0.0,0.0
11231171,0.0,0.0,0.0,0.0,1.0,0.0
11231196,0.0,0.0,1.0,0.0,0.0,0.0
11231198,0.0,0.0,0.0,0.0,0.0,1.0
11232012,0.0,1.0,0.0,0.0,0.0,0.0
11233005,0.0,1.0,0.0,0.0,0.0,0.0
11233037,0.0,0.0,0.0,0.0,1.0,0.0
11233038,0.0,0.0,0.0,1.0,1.0,0.0
11233039,1.0,0.0,0.0,0.0,0.0,0.0
11233041,1.0,0.0,0.0,0.0,0.0,0.0
11233047,0.0,0.0,1.0,0.0,0.0,0.0
11233058,0.0,0.0,0.0,1.0,0.0,0.0
11233081,1.0,0.0,0.0,0.0,1.0,0.0
11233087,0.0,0.0,1.0,0.0,0.0,0.0
11233093,0.0,1.0,0.0,0.0,0.0,0.0
11233104,0.0,1.0,0.0,0.0,0.0,0.0
11233132,0.0,0.0,1.0,0.0,0.0,0.0
11234015,0.0,1.0,0.0,0.0,0.0,0.0
11235002,0.0,0.0,0.0,0.0,1.0,0.0
11240006,0.0,2.0,0.0,0.0,0.0,0.0
11240007,1.0,0.0,1.0,0.0,0.0,0.0
11240017,2.0,0.0,0.0,0.0,0.0,0.0
11240018,0.0,0.0,0.0,1.0,0.0,0.0
11240023,0.0,0.0,1.0,0.0,0.0,0.0
11240036,0.0,0.0,0.0,1.0,0.0,0.0
11241005,0.0,0.0,0.0,0.0,0.0,1.0
11241015,0.0,0.0,1.0,0.0,0.0,0.0
11241024,1.0,0.0,0.0,0.0,0.0,1.0
11241028,0.0,2.0,0.0,1.0,0.0,0.0
11241042,0.0,1.0,0.0,0.0,0.0,0.0
11241054,0.0,0.0,1.0,0.0,0.0,0.0
11241063,0.0,0.0,0.0,0.0,0.0,1.0
11241065,0.0,0.0,0.0,0.0,0.0,1.0
11241072,0.0,0.0,0.0,1.0,0.0,0.0
11241085,0.0,0.0,0.0,0.0,0.0,1.0
11250000,0.0,0.0,0.0,0.0,0.0,1.0
11250001,0.0,0.0,0.0,0.0,0.0,1.0
11250005,0.0,0.0,0.0,0.0,0.0,1.0
11250007,0.0,0.0,0.0,0.0,0.0,1.0
11250017,0.0,0.0,0.0,0.0,1.0,0.0
11250018,0.0,0.0,0.0,0.0,3.0,0.0
11250019,0.0,0.0,0.0,0.0,0.0,1.0
11250025,0.0,0.0,0.0,0.0,1.0,0.0
11250026,0.0,0.0,0.0,0.0,0.0,1.0
11250027,0.0,0.0,0.0,0.0,0.0,1.0
11300002,0.0,0.0,0.0,1.0,0.0,0.0
11300007,0.0,0.0,0.0,1.0,0.0,0.0
11300008,0.0,0.0,0.0,1.0,0.0,0.0
11300013,0.0,0.0,0.0,1.0,0.0,0.0
11300014,0.0,0.0,0.0,2.0,1.0,0.0
11300015,0.0,0.0,0.0,3.0,0.0,1.0
11300019,0.0,0.0,0.0,2.0,0.0,0.0
11300020,0.0,1.0,0.0,0.0,0.0,0.0
11300045,1.0,0.0,0.0,0.0,1.0,0.0
11300046,0.0,0.0,0.0,0.0,2.0,0.0
11300048,0.0,0.0,0.0,1.0,0.0,0.0
11300051,1.0,0.0,0.0,0.0,1.0,0.0
11300054,0.0,1.0,1.0,0.0,0.0,0.0
11300057,0.0,0.0,0.0,1.0,0.0,0.0
11300060,0.0,1.0,2.0,0.0,1.0,0.0
11300063,0.0,0.0,0.0,1.0,0.0,0.0
11300066,0.0,1.0,0.0,0.0,0.0,0.0
11300067,1.0,0.0,0.0,0.0,0.0,0.0
11300068,0.0,1.0,0.0,0.0,0.0,0.0
11300073,0.0,0.0,0.0,2.0,0.0,3.0
11300080,1.0,0.0,0.0,0.0,0.0,0.0
11300083,0.0,0.0,0.0,0.0,0.0,1.0
11300085,1.0,0.0,0.0,0.0,0.0,0.0
11300089,0.0,0.0,0.0,0.0,1.0,0.0
11300092,1.0,0.0,0.0,0.0,0.0,0.0
11300099,0.0,1.0,0.0,0.0,0.0,0.0
11300114,0.0,0.0,0.0,0.0,1.0,0.0
11300116,0.0,0.0,0.0,0.0,1.0,0.0
11300118,0.0,0.0,0.0,1.0,0.0,0.0
11300119,0.0,1.0,2.0,0.0,0.0,0.0
11300120,0.0,0.0,0.0,0.0,1.0,1.0
11300121,0.0,0.0,1.0,0.0,1.0,0.0
11300123,0.0,0.0,0.0,2.0,0.0,1.0
11300130,0.0,1.0,0.0,1.0,2.0,0.0
11300140,0.0,1.0,0.0,0.0,0.0,0.0
11300141,0.0,0.0,0.0,0.0,0.0,1.0
11300142,0.0,0.0,0.0,0.0,1.0,0.0
11300149,0.0,0.0,0.0,0.0,0.0,2.0
11300155,0.0,1.0,0.0,0.0,0.0,0.0
11300157,0.0,1.0,1.0,1.0,1.0,0.0
11300164,0.0,0.0,0.0,0.0,0.0,1.0
11300165,0.0,1.0,0.0,0.0,0.0,0.0
11300168,0.0,1.0,0.0,0.0,0.0,0.0
11300172,0.0,0.0,1.0,0.0,0.0,0.0
11300173,1.0,0.0,0.0,0.0,0.0,0.0
11300178,0.0,0.0,0.0,1.0,0.0,0.0
11300179,1.0,0.0,0.0,1.0,0.0,0.0
11300180,0.0,1.0,1.0,1.0,0.0,0.0
11300187,0.0,0.0,0.0,1.0,0.0,1.0
11300191,1.0,0.0,2.0,0.0,0.0,3.0
11300194,0.0,0.0,0.0,0.0,0.0,1.0
11300196,1.0,0.0,0.0,0.0,0.0,0.0
11300206,2.0,6.0,0.0,0.0,0.0,0.0
11300219,0.0,0.0,0.0,0.0,0.0,2.0
11301003,1.0,0.0,0.0,0.0,0.0,0.0
11301004,0.0,1.0,2.0,0.0,0.0,1.0
11301015,1.0,0.0,0.0,0.0,0.0,0.0
11301030,1.0,0.0,0.0,0.0,0.0,0.0
11301048,0.0,0.0,1.0,0.0,0.0,0.0
11301055,0.0,0.0,0.0,0.0,1.0,0.0
11301056,0.0,0.0,1.0,0.0,1.0,2.0
11301061,0.0,0.0,1.0,0.0,0.0,0.0
11301075,0.0,0.0,0.0,1.0,0.0,0.0
11301076,1.0,0.0,0.0,1.0,0.0,0.0
11301082,0.0,0.0,0.0,0.0,0.0,1.0
11301083,0.0,0.0,0.0,1.0,0.0,0.0
11301086,1.0,0.0,0.0,0.0,0.0,1.0
11301088,0.0,0.0,0.0,1.0,1.0,1.0
11301089,2.0,0.0,1.0,0.0,0.0,1.0
11301090,0.0,0.0,0.0,0.0,0.0,1.0
11301092,0.0,0.0,0.0,1.0,0.0,0.0
11301093,1.0,0.0,0.0,1.0,0.0,1.0
11301094,1.0,0.0,0.0,0.0,0.0,0.0
11301095,0.0,0.0,0.0,0.0,0.0,1.0
11301096,0.0,0.0,1.0,0.0,0.0,0.0
11301110,0.0,1.0,0.0,1.0,0.0,0.0
11301134,0.0,0.0,0.0,1.0,1.0,0.0
11301187,1.0,0.0,0.0,0.0,0.0,0.0
11302000,0.0,0.0,0.0,0.0,0.0,1.0
11302003,0.0,0.0,0.0,1.0,0.0,0.0
11302007,1.0,1.0,1.0,0.0,0.0,0.0
11302010,0.0,0.0,1.0,0.0,0.0,0.0
11302013,0.0,0.0,0.0,1.0,0.0,0.0
11302016,0.0,0.0,0.0,0.0,0.0,1.0
11302017,0.0,1.0,0.0,0.0,0.0,0.0
11302019,0.0,0.0,0.0,2.0,0.0,1.0
11302021,0.0,1.0,0.0,0.0,0.0,0.0
11302024,0.0,0.0,0.0,0.0,0.0,1.0
11302032,0.0,0.0,0.0,0.0,0.0,2.0
11302034,0.0,1.0,0.0,0.0,1.0,0.0
11303013,0.0,1.0,0.0,0.0,0.0,0.0
11303020,0.0,0.0,0.0,0.0,0.0,1.0
11303034,1.0,0.0,0.0,0.0,0.0,0.0
11303035,0.0,0.0,0.0,0.0,0.0,1.0
11303037,0.0,0.0,2.0,0.0,0.0,0.0
11303039,0.0,0.0,0.0,0.0,0.0,1.0
11303047,0.0,0.0,0.0,1.0,0.0,0.0
11303048,0.0,1.0,0.0,0.0,0.0,0.0
11303049,0.0,2.0,2.0,0.0,0.0,0.0
11303050,0.0,1.0,0.0,0.0,0.0,0.0
11303051,1.0,0.0,1.0,0.0,1.0,0.0
11303054,1.0,0.0,0.0,0.0,0.0,0.0
11303055,0.0,0.0,0.0,0.0,0.0,3.0
11303060,0.0,1.0,0.0,0.0,0.0,0.0
11303070,1.0,0.0,0.0,0.0,0.0,0.0
11303074,0.0,0.0,0.0,0.0,1.0,0.0
11303075,0.0,1.0,0.0,0.0,2.0,0.0
11303076,0.0,0.0,0.0,0.0,1.0,0.0
11303078,0.0,0.0,1.0,0.0,1.0,0.0
11303079,0.0,0.0,0.0,0.0,1.0,0.0
11303081,1.0,0.0,1.0,0.0,0.0,0.0
11303082,0.0,0.0,0.0,1.0,0.0,0.0
11303083,0.0,0.0,0.0,1.0,0.0,0.0
11303084,0.0,1.0,1.0,0.0,1.0,0.0
11303088,0.0,0.0,0.0,0.0,0.0,1.0
11303089,1.0,1.0,0.0,0.0,0.0,0.0
11303095,1.0,0.0,0.0,0.0,0.0,0.0
11303097,0.0,1.0,2.0,1.0,0.0,0.0
11303098,0.0,1.0,0.0,1.0,1.0,0.0
11303099,0.0,1.0,0.0,1.0,0.0,0.0
11303101,0.0,0.0,1.0,2.0,0.0,0.0
11303105,0.0,1.0,1.0,0.0,0.0,0.0
11303106,0.0,0.0,0.0,1.0,0.0,0.0
11303109,1.0,0.0,0.0,0.0,0.0,0.0
11303111,0.0,1.0,0.0,0.0,0.0,1.0
11303112,0.0,0.0,1.0,0.0,0.0,0.0
11303131,1.0,1.0,0.0,0.0,0.0,1.0
11303132,0.0,0.0,1.0,0.0,0.0,0.0
11303133,1.0,0.0,0.0,0.0,0.0,0.0
11303134,0.0,0.0,1.0,0.0,1.0,0.0
11303137,0.0,0.0,0.0,0.0,1.0,0.0
11303144,0.0,0.0,0.0,0.0,0.0,2.0
11303159,0.0,0.0,0.0,0.0,0.0,1.0
11303161,1.0,0.0,0.0,2.0,0.0,0.0
11303165,1.0,0.0,1.0,0.0,0.0,0.0
11303178,0.0,1.0,1.0,0.0,0.0,0.0
